imname	RA	DEC	EXPTIME
Q94F1V1	15:19:46	-07:31:2	40
Q94F4V1	15:19:45	-09:29:4	40
Q94F3V1	15:26:14	-10:27:0	40
Q94F2V1	15:26:13	-08:30:3	40
Q94F1V2	15:19:46	-07:31:2	40
Q94F4V2	15:19:45	-09:29:4	40
Q94F3V2	15:26:14	-10:27:0	40
Q94F2V2	15:26:13	-08:30:3	40
Q94F1V3	15:19:46	-07:31:2	40
Q94F4V3	15:19:45	-09:29:4	40
Q94F3V3	15:26:14	-10:27:0	40
Q94F2V3	15:26:13	-08:30:3	40
Q94F1V4	15:19:46	-07:31:2	40
Q94F4V4	15:19:45	-09:29:4	40
Q94F3V4	15:26:14	-10:27:0	40
Q94F2V4	15:26:13	-08:30:3	40
Q94F1V5	15:19:46	-07:31:2	40
Q94F4V5	15:19:45	-09:29:4	40
Q94F3V5	15:26:14	-10:27:0	40
Q94F2V5	15:26:13	-08:30:3	40
SLEW_QX_QY	15:26:13	-08:30:3	60
