imname	RA	DEC	EXPTIME
Q41F1V1	14:40:51	00:19:49	40
Q41F2V1	14:40:51	-01:38:13	40
Q41F3V1	14:47:14	-02:37:25	40
Q41F4V1	14:47:14	-00:39:01	40
Q41F1V2	14:40:51	00:19:49	40
Q41F2V2	14:40:51	-01:38:13	40
Q41F3V2	14:47:14	-02:37:25	40
Q41F4V2	14:47:14	-00:39:01	40
Q41F1V3	14:40:51	00:19:49	40
Q41F2V3	14:40:51	-01:38:13	40
Q41F3V3	14:47:14	-02:37:25	40
Q41F4V3	14:47:14	-00:39:01	40
Q41F1V4	14:40:51	00:19:49	40
Q41F2V4	14:40:51	-01:38:13	40
Q41F3V4	14:47:14	-02:37:25	40
Q41F4V4	14:47:14	-00:39:01	40
Q41F1V5	14:40:51	00:19:49	40
Q41F2V5	14:40:51	-01:38:13	40
Q41F3V5	14:47:14	-02:37:25	40
Q41F4V5	14:47:14	-00:39:01	40
SLEW_QX_QY	14:47:14	-00:39:01	60
